,车号,CollectTime,加速踏板位置,电池包主负继电器状态,电池包主正继电器状态,制动踏板状态,驾驶员离开提示,主驾驶座占用状态,驾驶员安全带状态,手刹状态,整车钥匙状态,低压蓄电池电压,整车当前档位状态,整车当前总电流,整车当前总电压,车速,方向盘转角,time_delta,time_delta_5,电池包主负继电器状态cate,if_off,if_on,v_diff1,v_diff2,v_diff3,v_diff4,a_min5,a_mean5,a_max3
1880,121,2020-12-02 08:02:37,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,-4.6,120.1,17.313,2.938,2.0,10.0,1,0.0,0.0,-1.3514999999999997,-1.3646,-2.7029999999999994,-1.7659999999999991,-2.0,-0.7916666666666669,-2.0
1881,121,2020-12-02 08:02:39,28.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,-2.3,120.1,13.781,12.938,2.0,10.0,1,0.0,0.0,-1.7659999999999991,-1.753166666666667,-3.5319999999999983,-1.0310000000000006,-1.7659999999999991,-0.7136666666666666,-1.7659999999999991
1882,121,2020-12-02 08:02:41,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.91,前进,-1.0,120.1,11.719,-1.811999999999898,2.0,10.0,1,0.0,0.0,-1.0310000000000006,-2.0047333333333333,-2.062000000000001,-4.5625,-1.7659999999999991,-1.3828333333333334,-1.7659999999999991
1883,121,2020-12-02 08:02:43,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.91,前进,1.7,120.1,2.594,4.688,2.0,10.0,1,0.0,0.0,-4.5625,-1.8464000000000003,-9.125,-1.1175,-4.5625,-2.4531666666666667,-4.5625
1884,121,2020-12-02 08:02:45,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,1.6,120.1,0.359,3.938,2.0,10.0,1,0.0,0.0,-1.1175,-1.7036666666666669,-2.235,-0.1795,-4.5625,-2.2370000000000005,-4.5625
1885,121,2020-12-02 08:02:47,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.91,前进,1.7,120.1,0.0,5.438,2.0,10.0,1,0.0,0.0,-0.1795,-1.4271,-0.359,0.0,-4.5625,-1.953166666666667,-4.5625
1886,121,2020-12-02 08:02:49,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.91,前进,1.7,120.1,0.0,7.125,2.0,10.0,1,0.0,0.0,0.0,-0.936466666666667,0.0,0.5545,-1.1175,-0.4323333333333336,-1.1175
1887,121,2020-12-02 08:02:51,20.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,10.2,120.1,1.109,-61.125,2.0,10.0,1,0.0,0.0,0.5545,-0.48906666666666687,1.109,-0.5545,-0.1795,0.12499999999999971,-0.1795
1888,121,2020-12-02 08:02:53,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,2.4,120.1,0.0,-1.936999999999898,2.0,10.0,1,0.0,0.0,-0.5545,-0.09843333333333357,-1.109,3.117,-0.5545,-2.9605947323337506e-16,-0.5545
1889,121,2020-12-02 08:02:55,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,21.7,120.1,6.234,-3.061999999999898,2.0,10.0,1,0.0,0.0,3.117,-0.011966666666666903,6.234,-1.3045,-0.5545,1.0389999999999997,-0.5545
1890,121,2020-12-02 08:02:57,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,2.4,120.1,3.625,4.25,2.0,10.0,1,0.0,0.0,-1.3045,-0.036966666666666904,-2.609,-1.633,-1.3045,0.41933333333333306,-1.3045
1891,121,2020-12-02 08:02:59,22.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,2.3,120.1,0.359,-4.75,2.0,10.0,1,0.0,0.0,-1.633,-0.036966666666666904,-3.266,0.0,-1.633,0.05983333333333304,-1.633
1892,121,2020-12-02 08:03:01,3.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,1.6,120.1,0.359,-4.625,2.0,10.0,1,0.0,0.0,0.0,-0.24476666666666688,0.0,-0.1795,-1.633,-0.979166666666667,-1.633
1893,121,2020-12-02 08:03:03,5.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,1.6,120.1,0.0,0.563,2.0,10.0,1,0.0,0.0,-0.1795,-0.32863333333333355,-0.359,0.6955,-1.633,-0.604166666666667,-1.633
1894,121,2020-12-02 08:03:05,12.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,4.5,120.1,1.391,9.625,2.0,10.0,1,0.0,0.0,0.6955,-0.34060000000000024,1.391,0.27349999999999997,-0.1795,0.1719999999999997,-0.1795
1895,121,2020-12-02 08:03:07,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.89,前进,1.6,120.1,1.938,9.125,2.0,10.0,1,0.0,0.0,0.27349999999999997,-0.1447666666666669,0.5469999999999999,-0.969,-0.1795,0.2631666666666664,-0.1795
1896,121,2020-12-02 08:03:09,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.89,前进,1.7,120.7,0.0,-0.25,2.0,10.0,1,0.0,0.0,-0.969,-0.02393333333333357,-1.938,0.0,-0.969,-2.9605947323337506e-16,-0.969
1897,121,2020-12-02 08:03:11,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.89,前进,1.7,120.7,0.0,0.563,2.0,10.0,1,0.0,0.0,0.0,-0.05833333333333357,0.0,0.0,-0.969,-0.23183333333333364,-0.969
1898,121,2020-12-02 08:03:13,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.89,前进,1.7,120.7,0.0,0.563,2.0,10.0,1,0.0,0.0,0.0,-0.11096666666666691,0.0,0.0,-0.969,-0.3230000000000003,-0.969
1899,121,2020-12-02 08:03:15,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,3.4,120.1,0.0,0.4379999999999999,2.0,10.0,1,0.0,0.0,0.0,-0.11096666666666691,0.0,0.0,0.0,0.0,0.0
1900,121,2020-12-02 08:03:17,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,2.9,120.1,0.0,0.5,2.0,10.0,1,0.0,0.0,0.0,-0.06460000000000024,0.0,0.0,0.0,0.0,0.0
1901,121,2020-12-02 08:03:19,2.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,4.0,120.1,0.0,0.563,2.0,10.0,1,0.0,0.0,0.0,-0.0,0.0,0.414,0.0,0.0,0.0
1902,121,2020-12-02 08:03:21,16.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,3.4,120.1,0.828,-24.93699999999989,2.0,10.0,1,0.0,0.0,0.414,-0.0,0.828,3.1174999999999997,0.0,0.1379999999999997,0.0
1903,121,2020-12-02 08:03:23,24.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,23.9,120.1,7.063,-4.936999999999899,2.0,10.0,1,0.0,0.0,3.1174999999999997,-0.0,6.234999999999999,3.1715000000000004,0.0,1.1771666666666663,0.0
1904,121,2020-12-02 08:03:25,28.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,46.4,119.5,13.406,8.812999999999997,2.0,10.0,1,0.0,0.0,3.1715000000000004,-0.0,6.343000000000001,0.7890000000000006,0.414,2.2343333333333333,0.414
1905,121,2020-12-02 08:03:27,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,-1.2,120.1,14.984000000000002,3.688,2.0,10.0,1,0.0,0.0,0.7890000000000006,-0.027600000000000235,1.5780000000000012,1.0704999999999991,0.7890000000000006,2.3593333333333333,0.7890000000000006
1906,121,2020-12-02 08:03:29,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,4.6,120.1,17.125,-12.0,2.0,10.0,1,0.0,0.0,1.0704999999999991,-0.26303333333333356,2.1409999999999982,-1.1639999999999997,0.7890000000000006,1.6769999999999996,0.7890000000000006
1907,121,2020-12-02 08:03:31,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.89,前进,6.1,120.1,14.797,-4.875,2.0,10.0,1,0.0,0.0,-1.1639999999999997,-0.7099000000000003,-2.3279999999999994,-2.0939999999999994,-1.1639999999999997,0.23183333333333303,-1.1639999999999997
1908,121,2020-12-02 08:03:33,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,4.4,120.1,10.609000000000002,-23.56199999999989,2.0,10.0,1,0.0,0.0,-2.0939999999999994,-1.1817666666666669,-4.187999999999999,-2.234000000000001,-2.0939999999999994,-0.729166666666667,-2.0939999999999994
1909,121,2020-12-02 08:03:35,0.0,连接,连接,踩下,No Warning,有人,已系,手刹放下,ON,13.89,前进,5.6,120.1,6.141,5.125,2.0,10.0,1,0.0,0.0,-2.234000000000001,-1.5171666666666668,-4.468000000000002,-2.2815,-2.234000000000001,-1.8306666666666669,-2.234000000000001
1910,121,2020-12-02 08:03:37,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.84,前进,6.2,120.1,1.578,11.875,2.0,10.0,1,0.0,0.0,-2.2815,-1.5635333333333334,-4.563,0.7425,-2.2815,-2.2031666666666667,-2.2815
1911,121,2020-12-02 08:03:39,20.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.84,前进,13.7,120.1,3.063,10.813,2.0,10.0,1,0.0,0.0,0.7425,-1.4177000000000002,1.485,3.867,-2.2815,-1.2576666666666672,-2.2815
1912,121,2020-12-02 08:03:41,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.8,前进,46.1,119.5,10.797,-0.25,2.0,10.0,1,0.0,0.0,3.867,-1.051566666666667,7.734,2.4685000000000006,-2.2815,0.7759999999999998,-2.2815
1913,121,2020-12-02 08:03:43,26.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,42.5,119.5,15.734000000000002,-5.936999999999897,2.0,10.0,1,0.0,0.0,2.4685000000000006,-0.6109333333333337,4.937000000000001,0.22699999999999854,0.7425,2.3593333333333333,0.7425
1914,121,2020-12-02 08:03:45,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,-4.1,120.7,16.188,18.5,2.0,10.0,1,0.0,0.0,0.22699999999999854,-0.3594000000000003,0.4539999999999971,-1.2969999999999997,0.22699999999999854,2.1874999999999996,0.22699999999999854
1915,121,2020-12-02 08:03:47,17.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,8.3,120.1,13.594,8.625,2.0,10.0,1,0.0,0.0,-1.2969999999999997,-0.5146000000000003,-2.5939999999999994,0.6484999999999994,-1.2969999999999997,0.4661666666666662,-1.2969999999999997
1916,121,2020-12-02 08:03:49,19.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,12.2,120.1,14.890999999999998,47.813,2.0,10.0,1,0.0,0.0,0.6484999999999994,-0.986466666666667,1.2969999999999988,0.6015000000000015,-1.2969999999999997,-0.14050000000000087,-1.2969999999999997
1917,121,2020-12-02 08:03:51,21.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,18.2,120.1,16.094,64.063,2.0,10.0,1,0.0,0.0,0.6015000000000015,-1.423966666666667,1.203000000000003,0.5154999999999994,-1.2969999999999997,-0.01566666666666657,-1.2969999999999997
1918,121,2020-12-02 08:03:53,20.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,21.9,120.1,17.125,31.375,2.0,10.0,1,0.0,0.0,0.5154999999999994,-1.5172000000000003,1.0309999999999988,1.3045000000000009,0.5154999999999994,0.5884999999999998,0.5154999999999994
1919,121,2020-12-02 08:03:55,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,42.5,119.5,19.734,20.063,2.0,10.0,1,0.0,0.0,1.3045000000000009,-1.4891000000000003,2.6090000000000018,2.375,0.5154999999999994,0.8071666666666669,0.5154999999999994
1920,121,2020-12-02 08:03:57,36.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,81.3,118.8,24.484,18.313,2.0,10.0,1,0.0,0.0,2.375,-1.4859666666666669,4.75,2.8359999999999985,0.5154999999999994,1.3983333333333332,0.5154999999999994
1921,121,2020-12-02 08:03:59,30.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,67.9,118.8,30.156,10.313,2.0,10.0,1,0.0,0.0,2.8359999999999985,-1.6036666666666668,5.671999999999997,0.375,1.3045000000000009,2.171833333333333,1.3045000000000009
1922,121,2020-12-02 08:04:01,19.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,15.9,120.1,30.906,1.813,2.0,10.0,1,0.0,0.0,0.375,-1.7651000000000003,0.75,0.5625,0.375,1.8619999999999992,0.375
1923,121,2020-12-02 08:04:03,33.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,73.9,118.8,32.031,0.25,2.0,10.0,1,0.0,0.0,0.5625,-2.044766666666667,1.125,0.8829999999999991,0.375,1.2578333333333325,0.375
1924,121,2020-12-02 08:04:05,30.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,68.2,118.8,33.797,1.063,2.0,10.0,1,0.0,0.0,0.8829999999999991,-2.479133333333334,1.7659999999999982,-1.0234999999999985,0.375,0.6068333333333328,0.375
1925,121,2020-12-02 08:04:07,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,42.5,119.5,31.75,-0.4369999999998981,2.0,10.0,1,0.0,0.0,-1.0234999999999985,-2.8515333333333333,-2.046999999999997,0.1404999999999994,-1.0234999999999985,0.14066666666666658,-1.0234999999999985
1926,121,2020-12-02 08:04:09,31.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,62.6,118.8,32.031,4.563,2.0,10.0,1,0.0,0.0,0.1404999999999994,-3.1031000000000004,0.2809999999999988,1.5390000000000015,-1.0234999999999985,-2.9605947323337506e-16,-1.0234999999999985
1927,121,2020-12-02 08:04:11,37.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,100.8,118.2,35.109,1.625,2.0,10.0,1,0.0,0.0,1.5390000000000015,-3.224466666666667,3.078000000000003,0.6484999999999985,-1.0234999999999985,0.21866666666666715,-1.0234999999999985
1928,121,2020-12-02 08:04:13,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,45.5,118.8,36.406,0.75,2.0,10.0,1,0.0,0.0,0.6484999999999985,-3.2526,1.296999999999997,-0.1404999999999994,0.1404999999999994,0.7759999999999995,0.1404999999999994
1929,121,2020-12-02 08:04:15,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,49.8,118.8,36.125,1.5630000000000002,2.0,10.0,1,0.0,0.0,-0.1404999999999994,-3.2526,-0.2809999999999988,-0.9295000000000009,-0.1404999999999994,0.6823333333333332,-0.1404999999999994
1930,121,2020-12-02 08:04:17,28.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,44.6,119.5,34.266,0.25,2.0,10.0,1,0.0,0.0,-0.9295000000000009,-3.296333333333334,-1.8590000000000018,-0.28149999999999764,-0.9295000000000009,-0.14050000000000087,-0.9295000000000009
1931,121,2020-12-02 08:04:19,32.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,68.8,118.8,33.703,0.375,2.0,10.0,1,0.0,0.0,-0.28149999999999764,-3.451533333333334,-0.5629999999999953,1.3984999999999985,-0.9295000000000009,-0.4504999999999996,-0.9295000000000009
1932,121,2020-12-02 08:04:21,38.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,102.2,118.2,36.5,1.813,2.0,10.0,1,0.0,0.0,1.3984999999999985,-3.588,2.796999999999997,1.1170000000000009,-0.9295000000000009,0.0624999999999997,-0.9295000000000009
1933,121,2020-12-02 08:04:23,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,77.2,118.2,38.734,4.0,2.0,10.0,1,0.0,0.0,1.1170000000000009,-3.5599,2.2340000000000018,-0.7890000000000015,-0.28149999999999764,0.7446666666666669,-0.28149999999999764
1934,121,2020-12-02 08:04:25,28.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,49.3,118.8,37.156,3.313,2.0,10.0,1,0.0,0.0,-0.7890000000000015,-3.4698,-1.578000000000003,0.6485000000000021,-0.7890000000000015,0.575499999999999,-0.7890000000000015
1935,121,2020-12-02 08:04:27,37.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,90.6,118.2,38.453,-0.4369999999998981,2.0,10.0,1,0.0,0.0,0.6485000000000021,-3.4823,1.2970000000000041,0.3279999999999994,-0.7890000000000015,0.3255000000000002,-0.7890000000000015
1936,121,2020-12-02 08:04:29,8.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,4.2,119.5,39.109,0.25,2.0,10.0,1,0.0,0.0,0.3279999999999994,-3.6312333333333333,0.6559999999999988,0.0470000000000006,-0.7890000000000015,0.0624999999999997,-0.7890000000000015
1937,121,2020-12-02 08:04:31,39.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,87.5,118.2,39.203,4.063,2.0,10.0,1,0.0,0.0,0.0470000000000006,-3.7463333333333337,0.0940000000000012,1.671999999999997,0.0470000000000006,0.34116666666666706,0.0470000000000006
1938,121,2020-12-02 08:04:33,38.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,105.3,117.6,42.547,1.938,2.0,10.0,1,0.0,0.0,1.671999999999997,-3.8114333333333343,3.343999999999994,0.9765000000000015,0.0470000000000006,0.682333333333332,0.0470000000000006
1939,121,2020-12-02 08:04:35,34.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,98.6,117.6,44.5,1.3130000000000002,2.0,10.0,1,0.0,0.0,0.9765000000000015,-3.8239333333333336,1.953000000000003,0.19550000000000622,0.0470000000000006,0.8984999999999994,0.0470000000000006
1940,121,2020-12-02 08:04:37,38.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,96.1,117.6,44.89100000000001,2.688,2.0,10.0,1,0.0,0.0,0.19550000000000622,-3.892166666666667,0.39100000000001245,-0.09400000000000475,0.19550000000000622,0.9480000000000013,0.19550000000000622
1941,121,2020-12-02 08:04:39,21.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,28.3,118.8,44.703,-5.686999999999897,2.0,10.0,1,0.0,0.0,-0.09400000000000475,-4.0286333333333335,-0.1880000000000095,0.1404999999999994,-0.09400000000000475,0.359333333333334,-0.09400000000000475
1942,121,2020-12-02 08:04:41,40.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,94.9,117.6,44.984,5.438,2.0,10.0,1,0.0,0.0,0.1404999999999994,-4.208333333333334,0.2809999999999988,2.1875,-0.09400000000000475,0.08066666666666666,-0.09400000000000475
1943,121,2020-12-02 08:04:43,41.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,122.1,117.0,49.359,1.5,2.0,10.0,1,0.0,0.0,2.1875,-4.3979333333333335,4.375,1.3439999999999976,-0.09400000000000475,0.7446666666666646,-0.09400000000000475
1944,121,2020-12-02 08:04:45,36.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.84,前进,9.8,119.5,52.047,1.0,2.0,10.0,1,0.0,0.0,1.3439999999999976,-4.469800000000001,2.6879999999999953,2.2810000000000024,0.1404999999999994,1.2239999999999986,0.1404999999999994
1945,121,2020-12-02 08:04:47,39.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,106.3,117.0,56.609,-0.3119999999998981,2.0,10.0,1,0.0,0.0,2.2810000000000024,-4.485933333333334,4.562000000000005,1.9145000000000003,1.3439999999999976,1.9374999999999998,1.3439999999999976
1946,121,2020-12-02 08:04:49,36.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,91.6,117.6,60.438,1.5,2.0,10.0,1,0.0,0.0,1.9145000000000003,-4.634866666666667,3.8290000000000006,0.23400000000000531,1.3439999999999976,1.8464999999999998,1.3439999999999976
1947,121,2020-12-02 08:04:51,23.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.84,前进,-35.5,120.1,60.90600000000001,0.688,2.0,10.0,1,0.0,0.0,0.23400000000000531,-4.879666666666667,0.46800000000001063,-0.3280000000000065,0.23400000000000531,1.4765000000000024,0.23400000000000531
1948,121,2020-12-02 08:04:53,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,-1.7,119.5,60.25,-1.0,2.0,10.0,1,0.0,0.0,-0.3280000000000065,-5.267166666666666,-0.656000000000013,0.1875,-0.3280000000000065,0.6068333333333328,-0.3280000000000065
1949,121,2020-12-02 08:04:55,25.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,41.3,118.8,60.625,-0.5619999999998981,2.0,10.0,1,0.0,0.0,0.1875,-5.636466666666666,0.375,0.3280000000000065,-0.3280000000000065,0.03116666666666597,-0.3280000000000065
1950,121,2020-12-02 08:04:57,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,56.3,118.2,61.28100000000001,2.375,2.0,10.0,1,0.0,0.0,0.3280000000000065,-5.931766666666667,0.656000000000013,-0.5155000000000065,-0.3280000000000065,0.0624999999999997,-0.3280000000000065
1951,121,2020-12-02 08:04:59,23.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.84,前进,31.3,118.8,60.25,1.75,2.0,10.0,1,0.0,0.0,-0.5155000000000065,-6.053133333333334,-1.031000000000013,-0.2809999999999988,-0.5155000000000065,-2.9605947323337506e-16,-0.5155000000000065
1952,121,2020-12-02 08:05:01,27.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,38.6,118.8,59.688,0.375,2.0,10.0,1,0.0,0.0,-0.2809999999999988,-6.0593666666666675,-0.5619999999999976,-0.5080000000000027,-0.5155000000000065,-0.15616666666666656,-0.5155000000000065
1953,121,2020-12-02 08:05:03,5.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,16.8,119.5,58.672,-0.375,2.0,10.0,1,0.0,0.0,-0.5080000000000027,-6.071866666666667,-1.0160000000000053,-0.7889999999999979,-0.5155000000000065,-0.4348333333333363,-0.5155000000000065
1954,121,2020-12-02 08:05:05,24.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,34.9,118.8,57.094,-0.1869999999998981,2.0,10.0,1,0.0,0.0,-0.7889999999999979,-6.071866666666667,-1.5779999999999959,0.5545000000000009,-0.7889999999999979,-0.5260000000000001,-0.7889999999999979
1955,121,2020-12-02 08:05:07,35.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,86.8,117.6,58.203,2.375,2.0,10.0,1,0.0,0.0,0.5545000000000009,-6.040633333333334,1.1090000000000018,1.3049999999999997,-0.7889999999999979,-0.2475000000000002,-0.7889999999999979
1956,121,2020-12-02 08:05:09,45.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,132.1,117.0,60.813,2.063,2.0,10.0,1,0.0,0.0,1.3049999999999997,-5.953666666666667,2.6099999999999994,1.2104999999999997,-0.7889999999999979,0.35683333333333395,-0.7889999999999979
1957,121,2020-12-02 08:05:11,24.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,47.3,118.8,63.234,1.375,2.0,10.0,1,0.0,0.0,1.2104999999999997,-5.848466666666667,2.4209999999999994,-0.1875,0.5545000000000009,1.0233333333333332,0.5545000000000009
1958,121,2020-12-02 08:05:13,29.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,49.3,118.8,62.859,-0.75,2.0,10.0,1,0.0,0.0,-0.1875,-5.798966666666667,-0.375,-0.28100000000000236,-0.1875,0.7759999999999995,-0.1875
1959,121,2020-12-02 08:05:15,24.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,29.7,118.8,62.297,1.25,2.0,10.0,1,0.0,0.0,-0.28100000000000236,-5.870333333333334,-0.5620000000000047,-0.28149999999999764,-0.28100000000000236,0.24733333333333216,-0.28100000000000236
1960,121,2020-12-02 08:05:17,22.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.91,前进,29.4,118.8,61.734,-0.5619999999998981,2.0,10.0,1,0.0,0.0,-0.28149999999999764,-6.075,-0.5629999999999953,-1.2029999999999994,-0.28149999999999764,-0.2500000000000003,-0.28149999999999764
1961,121,2020-12-02 08:05:19,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,-36.0,120.7,59.328,0.25,2.0,10.0,1,0.0,0.0,-1.2029999999999994,-6.2302,-2.405999999999999,-1.2575000000000003,-1.2029999999999994,-0.5885000000000001,-1.2029999999999994
1962,121,2020-12-02 08:05:21,9.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,14.01,前进,5.3,119.5,56.813,-0.625,2.0,10.0,1,0.0,0.0,-1.2575000000000003,-6.279666666666667,-2.5150000000000006,-0.6565000000000012,-1.2575000000000003,-0.9139999999999994,-1.2575000000000003
1963,121,2020-12-02 08:05:23,9.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.89,前进,5.3,119.5,55.5,-0.0619999999998981,2.0,10.0,1,0.0,0.0,-0.6565000000000012,-6.229666666666666,-1.3130000000000024,-0.4684999999999988,-1.2575000000000003,-1.0390000000000006,-1.2575000000000003
1964,121,2020-12-02 08:05:25,0.0,连接,连接,未踩,No Warning,有人,已系,手刹放下,ON,13.96,前进,-32.6,120.7,54.563,0.938,2.0,10.0,1,0.0,0.0,-0.4684999999999988,-6.1119666666666665,-0.9369999999999976,-0.9770000000000003,-1.2575000000000003,-0.794166666666667,-1.2575000000000003
